NomeBanco,CodInst,AnoMes,DataRef,Ano,Trimestre,AnoTri,"Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de Aplicações Interfinanceiras de Liquidez 
(a3)","Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de Operações de Crédito 
(c3)","Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de TVM 
(b3)","Ajuste de Hedge de Valor Justo de Captações 
(g3)","Ajuste de Variação Cambial de Aplicações Interfinanceiras de Liquidez 
(a2)","Ajuste de Variação Cambial de Captações 
(g2)","Ajuste de Variação Cambial de Operações de Crédito 
(c2)","Ajuste de Variação Cambial de TVM 
(b2)",Ativo Total,"Despesa de Juros com Captações 
(g1)","Despesas Administrativas 
(d4)","Despesas Administrativas 
(p)","Despesas Tributárias 
(d5)","Despesas Tributárias 
(s)","Despesas de Captação 
(b1)","Despesas de Captações 
(g)","Despesas de Instrumentos de Dívida Elegíveis a Capital 
(h)","Despesas de Intermediação Financeira 
(b) = (b1) + (b2) + (b3) + (b4) + (b5)","Despesas de Juros Sobre Capital Próprio de Cooperativas 
(r)","Despesas de Obrigações por Empréstimos e Repasses 
(b2)","Despesas de Operações de Arrendamento Mercantil 
(b3)","Despesas de Pessoal 
(d3)","Despesas de Pessoal 
(o)","Imposto de Renda e Contribuição Social 
(h)","Imposto de Renda e Contribuição Social 
(y)","Juros Sobre Capital Social de Cooperativas 
(k)","Lucro Líquido 
(aa) = (x) + (y) + (z)","Lucro Líquido 
(j) = (g) + (h) + (i)","Outras Despesas 
(v)","Outras Despesas Operacionais 
(d8)","Outras Receitas 
(u)","Outras Receitas / Despesas 
(w)= (m) + (n) + (o) +  (p) + (q) + (r) + (s) + (t) + (u) + (v)","Outras Receitas Operacionais 
(d7)","Outras Receitas/Despesas  Operacionais 
(d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8)","Outras Rendas de Prestação de Serviços 
(n)","Outros Resultados com Transações de Pagamento 
(l3)","Outros Resultados de Captações 
(g4)","Outros Resultados de Intermediação Financeira 
(j)","Outros Resultados de Operações de Crédito 
(c4)","Outros Resultados de TVM 
(b4)","Participação nos Lucros 
(i)","Participações no Lucro 
(z)","Receita de Juros com Aplicações Interfinanceiras de Liquidez 
(a1)","Receita de Juros com Operações de Crédito 
(c1)","Receita de Juros com TVM 
(b1)","Receitas de Intermediação Financeira 
(a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6)","Rendas de Aplicações Compulsórias 
(a6)","Rendas de Aplicações Interfinanceiras de Liquidez 
(a)","Rendas de Arrendamento Financeiro 
(d)","Rendas de Operações com Instrumentos Financeiros Derivativos 
(a4)","Rendas de Operações com TVM 
(a3)","Rendas de Operações de Arrendamento Mercantil 
(a2)","Rendas de Operações de Crédito 
(a1)","Rendas de Operações de Crédito 
(c)","Rendas de Outras Operações com Características de Concessão de Crédito 
(e)","Rendas de Prestação de Serviços 
(d1)","Rendas de Tarifas Bancárias 
(d2)","Rendas de Tarifas Bancárias 
(m)","Rendas de Títulos e Valores Mobiliários 
(b)","Resultado Não Operacional 
(f)","Resultado Operacional 
(e) = (c) + (d)","Resultado antes da Tributação e Participações 
(x) = (k) + (l) + (w)","Resultado antes da Tributação, Lucro e Participação 
(g) = (e) + (f)","Resultado com Derivativos 
(i)","Resultado com Perda Esperada 
(f)","Resultado com Perda Esperada de Aplicações Interfinanceiras de Liquidez 
(f1)","Resultado com Perda Esperada de Arrendamento 
(f4)","Resultado com Perda Esperada de Operações de Crédito 
(f3)","Resultado com Perda Esperada de Outras Operações com Características de Concessão de Crédito
(f5)","Resultado com Perda Esperada de Outros Ativos Geradores de Renda 
(f6)","Resultado com Perda Esperada de TVM 
(f2)","Resultado com Perdas Esperadas de Outras Operações 
(q)","Resultado com Serviços por Transações de Pagamento 
(l1)","Resultado com Transações de Pagamento 
(l)","Resultado de Intermediação Financeira 
(c) = (a) + (b)","Resultado de Intermediação Financeira 
(k) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h) + (i) + (j)","Resultado de Operações de Câmbio 
(a5)","Resultado de Operações de Câmbio 
(b4)","Resultado de Participações 
(d6)","Resultado de Participações 
(t)","Resultado de Provisão para Créditos de Difícil Liquidação 
(b5)","Resultados de Perda Esperada com Transações de Pagamento 
(l2)"
Banco Daycoval,62232889,201903,2019-03-01,2019,1,2019Q1,,,,,,,,,,,-128415822.23,,-32288347.69,,-285575605.12,,,-442221672.23,,-22308430.74,0.0,-82458284.93,,-89870008.87,,0.0,,215637993.91,,-72393200.5,,,97937552.66,-133193826.19,,,,,,,-19662961.77,,,,,900646485.83,0.0,,,-41516771.73,116362608.17,0.0,782907098.62,,,15948313.57,27095255.13,,,-60022.8600000003,325230987.41,,325170964.55,,,,,,,,,,,,458424813.6,,42893550.77,0.0,41380707.8,,-134337636.37,
Banco Daycoval,62232889,201906,2019-06-01,2019,2,2019Q2,,,,,,,,,,,-259872440.76,,-66762637.79,,-609835218.42,,,-953005768.33,,-20452473.88,0.0,-172034131.26,,-155233408.31,,0.0,,378747578.31,,-148175406.89,,,228331018.42,-266800083.85,,,,,,,-40196119.93,,,,,1790553951.19,0.0,,,-86405301.51,237988999.51,0.0,1556618817.74,,,31129794.74,58645824.95,,,3429007.54,570748099.01,,574177106.55,,,,,,,,,,,,837548182.86,,82351435.45,0.0,61937894.74,,-322718076.03,
Banco Daycoval,62232889,201909,2019-09-01,2019,3,2019Q3,,,,,,,,,,,-156826730.8,,-38077684.71,,-325187700.49,,,-457924493.72,,-100255670.21,0.0,-95417563.39,,-120733795.56,,0.0,,268316155.44,,-68269139.54,,,119163760.66,-147869911.23,,,,,,,-26142753.15,,,,,1022778145.67,0.0,,,2898461.03,121769258.14,0.0,826593462.09,,,20184754.06,33019464.11,,,-1791036.57,416983740.72,,415192704.15,,,,,,,,,,,,564853651.95,,71516964.41,0.0,38353228.38,,-32481123.02,
Banco Daycoval,62232889,201912,2019-12-01,2019,4,2019Q4,,,,,,,,,,,-327521435.11,,-78305159.98,,-595658785.85,,,-766943616.36,,-54547254.85,0.0,-192918620.98,,-116277049.11,,0.0,,641497906.51,,-121271046.99,,,280925848.58,-295218167.61,,,,,,,-57056589.0,,,,,1880356732.11,0.0,,,-108837159.06,204014696.99,0.0,1662916255.78,,,42545108.41,67805555.56,,,-3363403.52,818194948.14,,814831544.62,,,,,,,,,,,,1113413115.75,,122262938.4,0.0,33521582.9,,-116737575.66,
Banco Daycoval,62232889,202003,2020-03-01,2020,1,2020Q1,,,,,,,,,,,-153473977.97,,-45538857.38,,-739390348.3,,,-1775699809.75,,-829730135.75,0.0,-101365761.51,,-202147610.97,,0.0,,395879803.93,,-54717918.9,,,136060619.29,-44633644.1999999,,,,,,,-28469877.56,,,,,2449270426.77,0.0,,,1295621062.24,127084289.49,0.0,971398189.23,,,27440509.68,31512069.52,,,-2439680.36,628936972.82,,626497292.46,,,,,,,,,,,,673570617.02,,55166885.81,0.0,115449673.07,,-206579325.7,
Banco Daycoval,62232889,202006,2020-06-01,2020,2,2020Q2,,,,,,,,,,,-259327352.58,,-81270195.07,,-1075132471.66,,,-2431577327.07,,-1053250580.3,0.0,-203829415.05,,-349724260.69,,0.0,,655063022.26,,-107606590.57,,,257862141.11,-145419539.22,,,,,,,-55923995.11,,,,,3643503949.93,0.0,,,1554981364.63,211306751.99,0.0,1826304790.03,,,49945452.6,48705230.9,,,-5795805.58,1066507083.64,,1060711278.06,,,,,,,,,,,,1211926622.86,,50911043.28,0.0,150101189.44,,-303194275.11,
Banco Daycoval,62232889,202009,2020-09-01,2020,3,2020Q3,,,,,,,,,,,-132433168.86,,-44690018.29,,-308291887.23,,,-722568980.49,,-225926747.84,0.0,-110288196.23,,-172499247.69,,0.0,,288151745.67,,-184125446.33,,,85571425.7,-297853439.39,,,,,,,-29464583.13,,,,,1497905205.57,0.0,,,299086452.23,73324823.8300004,0.0,948795467.2,,,27570274.52,31395408.39,,,12632790.8,477482785.69,,490115576.49,,,,,,,,,,,,775336225.08,,176698462.31,0.0,29146281.71,,-188350345.42,
Banco Daycoval,62232889,202012,2020-12-01,2020,4,2020Q4,,,,,,,,,,,-313601140.45,,-92857742.16,,-337696776.34,,,-713845853.11,,-6694150.62,0.0,-226257276.83,,-295436972.05,,0.0,,527552580.22,,-262705485.55,,,277280754.23,-454042067.25,,,,,,,-78906315.11,,,,,2056611903.26,0.0,,,-325314224.04,118639197.19,0.0,1967023366.97,,,58036822.61,64157947.13,,,13171884.48,888723982.9,,901895867.38,,,,,,,,,,,,1342766050.15,,296263563.14,0.0,41904053.77,,-369454926.15,
Banco Daycoval,62232889,202103,2021-03-01,2021,1,2021Q1,,,,,,,,,,,-147978901.33,,-49652367.58,,-419830778.92,,,-959540605.02,,-410500094.19,0.0,-118581271.1,,-321342336.4,,0.0,,436693017.0,,-35340442.9,,,119279025.93,-139713453.96,,,,,,,-37196732.54,,,,,1894839154.41,0.0,,,754210135.01,66174476.3699999,0.0,1074454543.03,,,31981397.88,24804366.83,,,-353009.489999999,795585095.43,,795232085.94,,,,,,,,,,,,935298549.39,,0.0,-30501016.19,35774738.31,,-98708715.72,
Banco Daycoval,62232889,202106,2021-06-01,2021,2,2021Q2,,,,,,,,,,,-341814034.28,,-97154420.55,,-494903419.4,,,-754883175.62,,-7351354.19,0.0,-246652702.62,,-540833369.26,,0.0,,733337877.73,,-88246840.14,,,688773397.68,63287464.3700001,,,,,,,-74101334.04,,,,,2024790799.12,0.0,,,-404816660.42,169002133.53,0.0,2127986718.87,,,66456611.98,54351638.76,,,15077493.16,1333195087.87,,1348272581.03,,,,,,,,,,,,1269907623.5,,132618607.14,0.0,27573813.54,,-252628402.03,
Banco Daycoval,62232889,202109,2021-09-01,2021,3,2021Q3,,,,,,,,,,,-195902501.72,,-51499877.88,,-685558932.86,,,-1458526305.38,,-640661508.96,0.0,-139283010.43,,-148543497.13,,0.0,,334716604.249999,,-43849736.75,,,178138470.62,-133120462.09,,,,,,,-40682427.8,,,,,2114778132.26,0.0,,,723668488.82,180336624.519999,0.0,1180108009.23,,,40485675.62,33515925.86,,,811164.39,523131364.789999,,523942529.179999,,,,,,,,,,,,656251826.879999,,30665009.69,0.0,45274592.59,,-132305863.56,
Banco Daycoval,62232889,202112,2021-12-01,2021,4,2021Q4,,,,,,,,,,,-442666710.62,,-103339297.58,,-1442602433.08,,,-2488965784.74,,-859691515.64,0.0,-283611829.07,,-377394427.09,,0.0,,680860634.32,,-95106727.67,,,448513309.22,-240625061.97,,,,,,,-88998587.54,,,,,3876350278.99,1236003.93,,,909165710.73,454184891.56,0.0,2421637816.99,,,78323463.24,72590272.23,,,494216.67,1146759432.28,,1147253648.95,,,,,,,,,,,,1387384494.25,,90125855.78,0.0,84672458.28,,-186671836.02,
Banco Daycoval,62232889,202203,2022-03-01,2022,1,2022Q1,,,,,,,,,,,-209128616.09,,-47454047.05,,-936677568.98,,,-1048722101.92,,-4804808.78,0.0,-156611898.97,,-105052323.46,,0.0,,196134407.62,,-180669548.81,,,1856386900.01,1348223614.63,,,,,,,-50388902.85,,,,,45928029.0300002,5466681.99,,,-1855699926.38,423105498.470001,0.0,1182045868.38,,,44089692.73,44583889.31,,,6146092.19,345429541.74,,351575633.93,,,,,,,,,,,,-1002794072.89,,291009906.57,0.0,-2972756.5,,-107239724.16,
Banco Daycoval,62232889,202206,2022-06-01,2022,2,2022Q2,,,,,,,,,,,-449991760.46,,-98389762.83,,-2081725783.4,,,-2353932927.33,,-11841997.38,0.0,-314625651.13,,-211765473.29,,0.0,,468068274.980001,,-207672571.81,,,1372394805.72,528282914.88,,,,,,,-100858874.49,,,,,2599654840.87,7236014.09,,,-1298809512.1,954563140.889999,0.0,2581470328.76,,,84195888.89,93307347.51,,,6687794.34,774004828.420001,,780692622.760001,,,,,,,,,,,,245721913.54,,355194869.23,0.0,49064618.99,,-260365146.55,
Banco Daycoval,62232889,202209,2022-09-01,2022,3,2022Q3,,,,,,,,,,,-250704196.81,,-52258905.99,,-1354463796.0,,,-1756877004.69,,-277206713.96,0.0,-169534926.63,,-104473477.09,,0.0,,256832715.96,,-91510272.83,,,412438854.45,-11876326.1500001,,,,,,,-54208122.22,,,,,2185057914.42,7264301.35,,,-62699647.1000001,622370409.92,0.0,1496670923.07,,,50054304.96,46279245.34,,,-790268.31,416304583.58,,415514315.27,,,,,,,,,,,,428180909.73,,121451927.18,0.0,43359571.36,,-125206494.73,
Banco Daycoval,62232889,202212,2022-12-01,2022,4,2022Q4,,,,,,,,,,,-545173109.71,,-119044877.05,,-2686211110.57,,,-3358496412.64,,-252321916.06,0.0,-346248513.08,,-254405645.19,,0.0,,634858294.599999,,-192582741.45,,,995196113.68,71353702.0899997,,,,,,,-98169052.69,,,,,4278502288.55,14719163.66,,,-211153818.27,1225148132.25,0.0,3049038087.55,,,104486091.15,98194843.75,,,-3926585.52,991359577.999999,,987432992.479999,,,,,,,,,,,,920005875.909999,,200750723.36,0.0,76525894.8,,-419963386.01,
Banco Daycoval,62232889,202303,2023-03-01,2023,1,2023Q1,,,,,,,,,,,-263884779.94,,-54669838.81,,-1439890241.53,,,-1689444191.8,,-12541874.75,0.0,-176490147.19,,-61538989.86,,0.0,,231041412.62,,-132379997.33,,,636545632.23,151223402.5,,,,,,,-54128191.52,,,,,1887813536.67,1086344.25,,,-411115495.16,661623395.12,0.0,1583784108.85,,,57627714.16,41394285.07,,,-2884153.37,349592747.37,,346708594.0,,,,,,,,,,,,198369344.87,,52435183.61,0.0,43080534.31,,-237012075.52,
Banco Daycoval,62232889,202306,2023-06-01,2023,2,2023Q2,,,,,,,,,,,-535049645.8,,-107705630.49,,-2885444297.61,,,-3384813059.63,,-27390567.63,0.0,-355977744.69,,-123352260.19,,0.0,,458862511.01,,-270370546.68,,,1321027464.87,335248543.0,,,,,,,-107117932.42,,,,,3745722513.07,9654127.18,,,-1017408007.91,1384348718.48,0.0,3231965277.91,,,116774357.29,82371757.13,,,-6825292.82,696157996.44,,689332703.62,,,,,,,,,,,,360909453.44,,137162397.41,0.0,84178531.37,,-471978194.39,
Banco Daycoval,62232889,202309,2023-09-01,2023,3,2023Q3,,,,,,,,,,,-319326632.65,,-62994194.67,,-1672195370.3,,,-2359932220.93,,-314490331.01,0.0,-188151043.88,,-100298178.54,,0.0,,320708779.6,,-136806942.44,,,425849796.88,-96746500.69,,,,,,,-55573114.73,,,,,2939209670.75,27374187.17,,,297713687.04,772121985.97,0.0,1774419417.36,,,65574254.67,41482531.54,,,-5950876.26,482530949.13,,476580072.87,,,,,,,,,,,,579277449.82,,67580393.21,0.0,77625729.86,,-373246519.62,
Banco Daycoval,62232889,202312,2023-12-01,2023,4,2023Q4,,,,,,,,,,,-624505269.09,,-127247128.15,,-3120732937.64,,,-4099055124.98,,-282161345.31,0.0,-392928943.73,,-194071971.2,,0.0,,643066176.81,,-287273700.88,,,854727993.65,-186600867.69,,,,,,,-94337719.63,,,,,5228417594.39,55858296.46,,,-4900276.82000017,1460300207.43,0.0,3620794760.99,,,154370023.35,85333607.33,,,-11285734.08,942761601.72,,931475867.64,,,,,,,,,,,,1129362469.41,,96364606.33,0.0,150922549.83,,-696160842.03,
Banco Daycoval,62232889,202403,2024-03-01,2024,1,2024Q1,,,,,,,,,,,-263783379.13,,-64478314.33,,-1531561407.21,,,-2037703909.84,,-201059436.69,0.0,-193438930.0,,-141740441.88,,0.0,,367968194.33,,-207210217.52,,,377973807.96,-166564417.11,,,,,,,-65168117.26,,,,,2781392554.28,24275340.7,,,249175177.58,666761032.17,0.0,1772224174.74,,,72049385.84,40750114.56,,,-2247473.86,577124227.33,,574876753.47,,,,,,,,,,,,743688644.44,,68956829.09,0.0,71573115.51,,-305083065.94,
Banco Daycoval,62232889,202406,2024-06-01,2024,2,2024Q2,,,,,,,,,,,-549615567.05,,-130127371.86,,-3169613923.39,,,-4449858351.13,,-710397038.52,0.0,-394344420.56,,-325321770.27,,0.0,,806055685.0,,-542858684.47,,,684864088.97,-549579322.6,,,,,,,-124082075.97,,,,,6263217888.24,56579182.07,,,995932178.46,1349602743.79,0.0,3600432469.45,,,148386139.45,86216805.21,,,-8320683.27,1263780214.51,,1255459531.24,,,,,,,,,,,,1813359537.11,,260671314.47,0.0,147899687.71,,-569847389.22,
Banco Daycoval,62232889,202409,2024-09-01,2024,3,2024Q3,,,,,,,,,,,-278524325.01,,-69487804.02,,-1456691056.77,,,-1833461267.51,,-61007630.95,0.0,-217797368.12,,-176645529.17,,0.0,,450637667.56,,-165863579.55,,,338366626.59,-217796491.71,,,,,,,-63293922.27,,,,,2663900780.97,34656751.55,,,-24828440.4100001,718011623.28,0.0,1878858376.92,,,82089140.95,43672562.91,,,77934097.25,612643021.75,,690577119.0,,,,,,,,,,,,830439513.46,,57202469.63,0.0,49748254.54,,-315762579.79,
Banco Daycoval,62232889,202412,2024-12-01,2024,4,2024Q4,,,,,,,,,,,-592949810.04,,-144096474.23,,-3230584725.43,,,-4320377745.59,,-450176071.05,0.0,-443686033.12,,-323472197.82,,0.0,,883223255.01,,-727406620.5,,,669779350.83,-827003515.73,,,,,,,-93240654.56,,,,,6373853464.41,72499612.94,,,826174801.08,1502375740.0,0.0,3737703752.77,,,171924532.14,96849082.84,,,73463904.3,1226472203.09,,1299936107.39,,,,,,,,,,,,2053475718.82,,235099557.62,0.0,142582456.35,,-639616949.11,
Banco Daycoval,62232889,202503,2025-03-01,2025,1,2025Q1,0.0,125838265.05,7915179.15,-21980232.88,-4306230.0,421233601.84,-109620721.35,-1350300.0,75774111482.28,-1793170329.95,,-229436078.25,,-94783842.84,,-1402464726.2,0.0,,0.0,,,,-217546934.39,,-175283664.91,,451812227.750001,,-206597278.37,,482973752.510001,-74366238.3899996,,,61962761.15,0.0,-8547765.21,33904358.27,46989314.1,18710614.99,,-60811228.52,145779664.32,1709563012.49,684979585.65,,,141473434.32,0.0,,,,,1772769870.29,23784845.96,,,53813802.43,710255079.79,,,687907121.180001,,-377382236.54,-27971494.9000001,0.0,0.0,205686279.31,-238243843.69,9997892.01,-5411822.53,-8819513.74,2222683.08,-112095771.42,,874369130.99,,,,84067093.11,,-114318454.5
Banco Daycoval,62232889,202506,2025-06-01,2025,2,2025Q2,0.0,357987388.73,33446787.22,-19317282.19,-5242237.95,776982706.68,-165532331.37,-2205600.0,80820455406.15,-3664709837.27,,-465612876.44,,-185099543.53,,-2922932569.98,0.0,,0.0,,,,-431141823.34,,-280466320.66,,867720753.599998,,-221080855.45,,952396901.76,70571543.2199995,,,136159172.06,0.0,-15888157.2,-115905289.98,108865678.14,47442468.61,,-130363691.12,301114375.41,3471159514.64,1389342600.8,,,295872137.46,0.0,,,,,3772480250.14,113278105.7,,,110334210.87,1468026256.63,,,1278550765.38,,-903996087.1,-501720438.51,0.0,0.0,-144404396.93,-372803875.75,20899846.85,-5412012.68,-12311969.21,4389875.23,2876857.80000002,,1205102364.36,,,,186928326.5,,-1513017.42999998
Banco Daycoval,62232889,202509,2025-09-01,2025,3,2025Q3,0.0,15213808.37,14281462.08,-17046644.14,-36369.62,194298077.26,-41794634.05,-415500.0,85727556998.69,-2019006661.0,,-267117759.0,,-93923510.89,,-1849108036.67,-71162925.68,,0.0,,,,-227833994.68,,-40480646.89,,473258290.77,,-148112762.31,,586891219.57,149240646.03,,,76526766.2,0.0,-7352808.79,-27871639.55,129167246.84,42773041.89,,-67813541.76,216044042.79,1759377334.77,738570522.86,,,216007673.17,0.0,,,,,1861963755.93,76109180.66,,,59138340.1,795209526.83,,,581552479.42,,-122733574.88,-448465911.33,0.0,0.0,-411386746.91,-69079370.61,32000352.26,-146.07,-3462691.7,2145200.84,2363784.91,,429948048.48,,,,167135038.74,,218584.07
Banco Inter,00416968,202306,2023-06-01,2023,2,2023Q2,,,,,,,,,,,-707821118.83,,-95142889.89,,-1351553409.9,,,-2111016841.29,,-1492627.58,0.0,-260593425.35,,51947572.35,,0.0,,26546260.7400001,,-227713951.71,,,113113533.57,-720701197.85,,,,,,,0.0,,,,,2812153304.81,0.0,,,-58422253.17,961132869.18,0.0,1900167562.12,,,383863483.43,26826391.7,,,-5836577.28,-19564734.3299999,,-25401311.6099999,,,,,,,,,,,,701136463.52,,9275126.68,0.0,46766779.23,,-757970803.81,
Banco Inter,00416968,202309,2023-09-01,2023,3,2023Q3,,,,,,,,,,,-340842080.06,,-53989033.03,,-768706152.8,,,-1266657370.22,,-729230.47,0.0,-145006430.89,,36643309.79,,0.0,,45118061.8200001,,-121877575.85,,,110258010.52,-271904860.27,,,,,,,0.0,,,,,1537072804.98,0.0,,,7080313.46000001,553385586.04,0.0,954944587.72,,,229090503.61,18852064.74,,,9964177.54,-1489425.50999987,,8474752.03000013,,,,,,,,,,,,270415434.76,,21662317.76,0.0,31609680.69,,-497221986.95,
Banco Inter,00416968,202406,2024-06-01,2024,2,2024Q2,,,,,,,,,,,-736754266.91,,-112655871.89,,-1530125431.11,,,-2574566493.61,,-2448590.29,0.0,-263717242.25,,10905637.17,,0.0,,164561764.97,,-355568045.19,,,269348492.15,-593407745.77,,,,,,,0.0,,,,,3324196475.91,0.0,,,-16185892.0100001,1072379115.68,0.0,2204332284.66,,,514533652.74,42409156.12,,,-2566108.73,156222236.53,,153656127.8,,,,,,,,,,,,749629982.3,,63670967.58,0.0,48996379.46,,-1041992472.21,
Banco Inter,00416968,202409,2024-09-01,2024,3,2024Q3,,,,,,,,,,,-422679620.74,,-63077952.04,,-830016170.12,,,-1386968144.49,,-3355451.32,0.0,-175854964.11,,54303347.6,,0.0,,129432969.85,,-198934953.57,,,181746993.41,-361972108.91,,,,,,,0.0,,,,,1830729291.4,0.0,,,-11860872.65,560728864.34,0.0,1271904265.43,,,270843578.32,24005243.44,,,-6659415.75,81789038.0,,75129622.25,,,,,,,,,,,,443761146.91,,9957034.28000001,0.0,21979566.38,,-553596523.05,
Banco Inter,00416968,202412,2024-12-01,2024,4,2024Q4,,,,,,,,,,,-877875627.62,,-133845345.92,,-1776052272.95,,,-2829652198.04,,-5218168.2,0.0,-367787053.52,,46834477.22,,0.0,,388155087.290001,,-437582037.87,,,414649612.8,-700598545.46,,,,,,,0.0,,,,,3829902121.21,0.0,,,-41320276.3399999,1203696959.46,0.0,2624292230.36,,,597558205.77,46722728.71,,,41669232.36,299651377.710001,,341320610.070001,,,,,,,,,,,,1000249923.17,,43233207.73,0.0,57560972.19,,-1048381756.89,
Banco Inter,00416968,202506,2025-06-01,2025,2,2025Q2,0.0,163648971.8,8407489.88,0.0,0.0,0.0,18301411.66,0.0,83407400792.85,-2610248828.03,,-893106555.72,,-189279763.92,,-2642918372.24,-12553823.3,,0.0,,,,-316033222.23,,21307347.63,,466689783.259999,,-440930514.4,,470083480.49,-1314334546.55,,,6741931.3599999,72368051.68,-32669544.21,51243551.4,-27724677.63,58871333.96,,0.0,95569307.88,3127005897.22,1348650444.2,,,95569307.88,0.0,,,,,3281231603.05,92557950.79,,,24523225.67,1415929268.04,,,445382435.629999,,-73471957.77,-946532546.26,-146547.65,0.0,-942911951.35,-203897.26,0.0,-3270150.0,-26762421.44,523972043.55,498662000.59,,1261054981.59,,,,50429293.64,,-97678094.64
Banco Inter,00416968,202509,2025-09-01,2025,3,2025Q3,0.0,-38243476.13,-8603443.94,0.0,0.0,0.0,6258658.82,0.0,89463307696.4,-1692808840.96,,-453356018.53,,-106428037.44,,-1710532747.33,-21208416.7,,0.0,,,,-180285690.88,,12314899.06,,288275668.15,,-130751463.44,,276750643.21,-606163529.33,,,4300369.39999998,40703403.15,-17723906.37,8182586.50999999,-73269399.14,35809758.63,,0.0,166839626.1,1837536807.2,739465926.99,,,166839626.1,0.0,,,,,1732282590.75,48712314.5,,,13044940.3,766672241.68,,,275960769.09,,182566534.96,-539929722.13,0.0,0.0,-557088111.49,4535916.02,6022235.79,6600237.55,-13198327.2,290177073.46,248539290.08,,633585008.34,,,,-16239944.75,,-82341186.53
Banco Inter,416968,201903,2019-03-01,2019,1,2019Q1,,,,,,,,,,,-68241030.67,,-6466016.59,,-53472474.45,,,-76205075.36,,-435090.59,0.0,-32139155.18,,8274826.32,,0.0,,12074941.9300001,,-14316513.06,,,7508617.42,-92586221.32,,,,,,,0.0,,,,,174813420.62,0.0,,,342178.63,32167864.08,0.0,142192044.3,,,14922549.21,3092043.9,,,-2222008.33,6022123.94000006,,3800115.61000006,,,,,,,,,,,,98608345.26,,111333.61,0.0,3053283.65,,-22297510.32,
Banco Inter,416968,201906,2019-06-01,2019,2,2019Q2,,,,,,,,,,,-140917113.12,,-14206883.8,,-118789164.79,,,-173324094.65,,-1095897.79,0.0,-71330972.2,,-2419041.47,,0.0,,45002264.3199999,,-35437226.68,,,18929239.22,-198842843.24,,,,,,,0.0,,,,,382966544.36,0.0,,,1986231.4,64142652.7,0.0,316432432.14,,,31099709.15,6559993.44,,,36621699.32,10799606.4699999,,47421305.7899999,,,,,,,,,,,,209642449.71,,405228.12,0.0,6460410.75,,-53439032.07,
